FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
607552|Fobes Hill|Summit|MA|25|Berkshire|003|423118N|0730313W|42.5217516|-73.0537113|||||645|2116|Windsor|02/24/1974|
607556|Hales Hill|Summit|MA|25|Berkshire|003|423615N|0730633W|42.6042499|-73.1092691|||||431|1414|Windsor|02/24/1974|
607559|Judges Hill|Summit|MA|25|Berkshire|003|423108N|0730156W|42.518974|-73.0323219|||||700|2297|Windsor|02/24/1974|
607566|Maple Hill|Summit|MA|25|Berkshire|003|421838N|0732323W|42.3106425|-73.3898326|||||532|1745|State Line|02/24/1974|
607572|Mason Hill|Summit|MA|25|Berkshire|003|424432N|0731153W|42.7423023|-73.1981624|||||342|1122|Williamstown|02/24/1974|
607593|Morley Hill|Summit|MA|25|Berkshire|003|421000N|0730951W|42.1667568|-73.1642739|||||561|1841|Monterey|02/24/1974|
607616|Northwest Hill|Summit|MA|25|Berkshire|003|424425N|0731334W|42.7403576|-73.2262188|||||368|1207|Williamstown|02/24/1974|
607620|Oak Hill|Summit|MA|25|Berkshire|003|422908N|0731323W|42.4856398|-73.2231594|||||423|1388|Pittsfield East|02/24/1974|
607651|Pratt Hill|Summit|MA|25|Berkshire|003|423438N|0731340W|42.5773048|-73.2278828|||||552|1811|Cheshire|02/24/1974|
607652|Prospect Hill|Summit|MA|25|Berkshire|003|420832N|0732914W|42.1423123|-73.48734|||||581|1906|Egremont|02/24/1974|
607660|Rattlesnake Hill|Summit|MA|25|Berkshire|003|421850N|0731808W|42.3139757|-73.3023299|||||475|1558|Stockbridge|02/24/1974|
607667|Rhodes Hill|Summit|MA|25|Berkshire|003|420500N|0731503W|42.083425|-73.2509457|||||426|1398|Ashley Falls|02/24/1974|
607693|Savage Hill|Summit|MA|25|Berkshire|003|423212N|0731243W|42.5367501|-73.2120485|||||579|1900|Cheshire|02/24/1974|
607715|Sky Hill|Summit|MA|25|Berkshire|003|421445N|0731443W|42.2459213|-73.2453844|||||585|1919|Monterey|02/24/1974|
607734|Spruce Hill|Summit|MA|25|Berkshire|003|423826N|0730124W|42.6406391|-73.023434|||||587|1926|North Adams|02/24/1974|
607735|Spruce Hill|Summit|MA|25|Berkshire|003|424012N|0730408W|42.6700826|-73.068991|||||777|2549|North Adams|02/24/1974|
607739|Stafford Hill|Summit|MA|25|Berkshire|003|423405N|0730648W|42.5681393|-73.1134354|||||495|1624|Windsor|02/24/1974|
607750|Stone Hill|Summit|MA|25|Berkshire|003|424144N|0731301W|42.6956362|-73.2170511|||||347|1138|Williamstown|02/24/1974|
607764|Three Mile Hill|Summit|MA|25|Berkshire|003|421408N|0731958W|42.235644|-73.3328875|||||309|1014|Great Barrington|02/24/1974|
607775|Town Hill|Summit|MA|25|Berkshire|003|420827N|0730805W|42.1409241|-73.1348294|||||538|1765|Monterey|02/24/1974|
607776|Townhouse Hill|Summit|MA|25|Berkshire|003|421010N|0732608W|42.1695341|-73.4356708|||||284|932|Egremont|02/24/1974|
607794|Vossburg Hill|Summit|MA|25|Berkshire|003|420945N|0732248W|42.1625899|-73.3801138|||||302|991|Egremont|02/24/1974|
607799|Warner Hill|Summit|MA|25|Berkshire|003|422502N|0730906W|42.4173079|-73.1517696|||||627|2057|Pittsfield East|02/24/1974|
607815|Whitcomb Hill|Summit|MA|25|Berkshire|003|424051N|0730124W|42.6809163|-73.0234344|||||644|2113|North Adams|02/24/1974|
607830|Windsor Hill|Summit|MA|25|Berkshire|003|423152N|0730325W|42.5311958|-73.0570448|||||592|1942|Windsor|02/24/1974|
607836|Woodchuck Hill|Summit|MA|25|Berkshire|003|423234N|0730618W|42.542862|-73.1051016|||||658|2159|Windsor|02/24/1974|
607850|Barrett Hill|Summit|MA|25|Berkshire|003|422806N|0730712W|42.4684185|-73.1201018|||||519|1703|Peru|02/24/1974|
607852|Bashan Hill|Summit|MA|25|Hampshire|015|422624N|0725847W|42.4400864|-72.9798211|||||613|2011|Worthington|02/24/1974|
607877|Coon Hill|Summit|MA|25|Franklin|011|423950N|0725530W|42.6639725|-72.9250981|||||479|1572|Rowe|02/24/1974|
607883|Deer Hill|Summit|MA|25|Hampshire|015|423023N|0725737W|42.5064745|-72.9603753|||||603|1978|Plainfield|02/24/1974|
607886|Eames Hill|Summit|MA|25|Berkshire|003|422254N|0730548W|42.3817532|-73.0967689|||||556|1824|Peru|02/24/1974|
607889|Forge Hill|Summit|MA|25|Franklin|011|423607N|0725538W|42.6020288|-72.9273198|||||427|1401|Plainfield|02/24/1974|
607890|French Hill|Summit|MA|25|Berkshire|003|422536N|0730213W|42.426753|-73.0370449|||||675|2215|Peru|02/24/1974|
607894|Garnet Hill|Summit|MA|25|Berkshire|003|422347N|0730218W|42.3964756|-73.0384342|||||663|2175|Peru|02/24/1974|
607898|Haskell Hill|Summit|MA|25|Berkshire|003|422436N|0730216W|42.4100865|-73.0378784|||||680|2231|Peru|02/24/1974|
607913|Knowles Hill|Summit|MA|25|Hampshire|015|422547N|0725752W|42.4298087|-72.964543|||||613|2011|Worthington|02/24/1974|
607914|Legate Hill|Summit|MA|25|Franklin|011|424000N|0725411W|42.6667503|-72.903153|||||561|1841|Rowe|02/24/1974|
607930|Parker Hill|Summit|MA|25|Franklin|011|423422N|0725353W|42.5728626|-72.8981519|||||621|2037|Plainfield|02/24/1974|
607937|Peru Hill|Summit|MA|25|Berkshire|003|422612N|0730313W|42.4367527|-73.0537118|||||662|2172|Peru|02/24/1974|
607980|Warner Hill|Summit|MA|25|Hampshire|015|423150N|0725448W|42.5306409|-72.9134298|||||570|1870|Plainfield|02/24/1974|
607986|West Hill|Summit|MA|25|Berkshire|003|423609N|0725808W|42.6025843|-72.9689876|||||621|2037|Plainfield|02/24/1974|
608011|Belden Hill|Summit|MA|25|Berkshire|003|420930N|0730533W|42.1584239|-73.0926057|||||497|1631|Otis|02/24/1974|
608013|Benton Hill|Summit|MA|25|Berkshire|003|421855N|0730428W|42.3153654|-73.074547|||||529|1736|Becket|02/24/1974|
608022|Cherry Hill|Summit|MA|25|Berkshire|003|421520N|0730333W|42.255644|-73.0592697|||||470|1542|Becket|02/24/1974|
608023|Chestnut Hill|Summit|MA|25|Hampden|013|420450N|0730343W|42.0806481|-73.0620507|||||420|1378|Tolland Center|02/24/1974|
608025|Church Hill|Summit|MA|25|Berkshire|003|421307N|0730338W|42.2187004|-73.0606592|||||565|1854|Otis|02/24/1974|
608034|Crane Hill|Summit|MA|25|Berkshire|003|422120N|0730433W|42.3556426|-73.0759355|||||510|1673|Becket|02/24/1974|
608053|Hunting Hill|Summit|MA|25|Hampden|013|420322N|0730034W|42.0562044|-73.0095493|||||428|1404|Tolland Center|02/24/1974|
608054|Jackson Hill|Summit|MA|25|Hampden|013|421020N|0730048W|42.1723127|-73.0134367|||||520|1706|Otis|02/24/1974|
608055|Johnson Hill|Summit|MA|25|Hampden|013|420224N|0725957W|42.0400938|-72.9992714|||||445|1460|West Granville|02/24/1974|
608056|Johnnycake Hill|Summit|MA|25|Hampshire|015|421940N|0730048W|42.3278655|-73.0134346|||||510|1673|Becket|02/24/1974|
608060|Larkum Hill|Summit|MA|25|Berkshire|003|420952N|0730348W|42.1645349|-73.0634381|||||432|1417|Otis|02/24/1974|
608062|Latimer Hill|Summit|MA|25|Berkshire|003|421052N|0730232W|42.1812013|-73.0423262|||||491|1611|Otis|02/24/1974|
608077|Noyes Hill|Summit|MA|25|Hampden|013|420637N|0730206W|42.1103697|-73.035105|||||497|1631|Tolland Center|02/24/1974|
608082|Pelton Hill|Summit|MA|25|Hampshire|015|422210N|0730121W|42.3695315|-73.0226009|||||609|1998|Becket|02/24/1974|
608100|Sunset Hill|Summit|MA|25|Hampden|013|420228N|0730150W|42.0412047|-73.0306614|||||338|1109|Tolland Center|02/24/1974|
608106|Tow Hill|Summit|MA|25|Hampden|013|420645N|0730018W|42.112592|-73.005104|||||462|1516|Tolland Center|02/24/1974|
608114|Wadsworth Hill|Summit|MA|25|Berkshire|003|421720N|0730553W|42.2889767|-73.0981589|||||606|1988|Becket|02/24/1974|
608115|Walnut Hill|Summit|MA|25|Hampshire|015|421903N|0730101W|42.317368|-73.016939|||||493|1617|Becket|02/24/1974|08/18/2009
608120|West Hill|Summit|MA|25|Hampshire|015|421920N|0730208W|42.3223098|-73.0356573|||||395|1296|Becket|02/24/1974|
608133|Avery Hill|Summit|MA|25|Franklin|011|424153N|0724054W|42.6981393|-72.6817586|||||370|1214|Colrain|02/24/1974|
608134|Bald Hill|Summit|MA|25|Franklin|011|423935N|0724353W|42.6598063|-72.7314814|||||383|1257|Colrain|02/24/1974|
608137|Barber Hill|Summit|MA|25|Franklin|011|424310N|0724128W|42.7195278|-72.6912035|||||365|1197|Colrain|02/24/1974|
608145|Bug Hill|Summit|MA|25|Franklin|011|423122N|0724948W|42.5228634|-72.8300939|||||535|1755|Ashfield|02/24/1974|
608146|Burnt Hill|Summit|MA|25|Franklin|011|424010N|0724813W|42.6695282|-72.8037057|||||548|1798|Heath|02/24/1974|
608152|Chandler Hill|Summit|MA|25|Franklin|011|424022N|0724105W|42.6728618|-72.6848141|||||349|1145|Colrain|02/24/1974|
608158|Colwell Hill|Summit|MA|25|Franklin|011|424223N|0724111W|42.7064725|-72.686481|||||360|1181|Colrain|02/24/1974|
608160|Copeland Hill|Summit|MA|25|Franklin|011|424015N|0724023W|42.6709174|-72.6731471|||||281|922|Colrain|02/24/1974|
608168|Drake Hill|Summit|MA|25|Franklin|011|423423N|0724928W|42.5731406|-72.8245386|||||468|1535|Ashfield|02/24/1974|
608172|Everett Hill|Summit|MA|25|Franklin|011|424103N|0724038W|42.6842506|-72.677314|||||334|1096|Colrain|02/24/1974|
608173|Fairbanks Hill|Summit|MA|25|Franklin|011|424258N|0724330W|42.7161945|-72.7250931|||||436|1430|Colrain|02/24/1974|
608178|Franklin Hill|Summit|MA|25|Franklin|011|424332N|0724137W|42.7256389|-72.6937037|||||375|1230|Colrain|02/24/1974|
608179|Gates Hill|Summit|MA|25|Franklin|011|424317N|0723853W|42.7214723|-72.6481471|||||370|1214|Colrain|02/24/1974|
608180|Goodnow Hill|Summit|MA|25|Franklin|011|423555N|0724516W|42.5986959|-72.7545368|||||361|1184|Ashfield|02/24/1974|
608194|Houghton Hill|Summit|MA|25|Franklin|011|423854N|0724359W|42.6484176|-72.733148|||||419|1375|Colrain|02/24/1974|
608198|Johnson Hill|Summit|MA|25|Franklin|011|423550N|0724605W|42.597307|-72.7681483|||||308|1010|Ashfield|02/24/1974|
608200|Katley Hill|Summit|MA|25|Franklin|011|424107N|0723831W|42.6853617|-72.6420355|||||307|1007|Colrain|02/24/1974|
608204|Lone Tree Hill|Summit|MA|25|Franklin|011|423525N|0724841W|42.5903626|-72.8114828|||||439|1440|Ashfield|02/24/1974|
608209|Mary Lyon Hill|Summit|MA|25|Franklin|011|423423N|0724708W|42.5731407|-72.7856486|||||490|1608|Ashfield|02/24/1974|
608213|Mill Hill|Summit|MA|25|Franklin|011|423200N|0724655W|42.5334189|-72.7820369|||||439|1440|Ashfield|02/24/1974|
608215|Moonshine Hill|Summit|MA|25|Franklin|011|423435N|0724558W|42.576474|-72.7662036|||||465|1526|Ashfield|02/24/1974|
608220|Orcutt Hill|Summit|MA|25|Franklin|011|423437N|0724830W|42.5770294|-72.8084271|||||339|1112|Ashfield|02/24/1974|
608221|Patten Hill|Summit|MA|25|Franklin|011|423745N|0724303W|42.6292513|-72.717592|||||421|1381|Colrain|02/24/1974|
608222|Peter Hill|Summit|MA|25|Franklin|011|423150N|0724910W|42.5306411|-72.819538|||||560|1837|Ashfield|02/24/1974|
608223|Phillips Hill|Summit|MA|25|Franklin|011|424410N|0724629W|42.7360087|-72.7748113|||||545|1788|Heath|02/24/1974|12/19/2014
608224|Pine Hill|Summit|MA|25|Franklin|011|423834N|0724436W|42.6428621|-72.743426|||||367|1204|Colrain|02/24/1974|
608226|Porter Hill|Summit|MA|25|Franklin|011|424352N|0725223W|42.731194|-72.8731528|||||590|1936|Heath|02/24/1974|
608228|Putnam Hill|Summit|MA|25|Franklin|011|423523N|0724640W|42.5898071|-72.7778707|||||368|1207|Ashfield|02/24/1974|
608234|Seventy Six Hill|Summit|MA|25|Franklin|011|423006N|0724822W|42.5017526|-72.806204|||||531|1742|Ashfield|02/24/1974|
608236|Shearer Hill|Summit|MA|25|Franklin|011|423839N|0723811W|42.6442513|-72.6364795|||||265|869|Colrain|02/24/1974|
608241|Spruce Hill|Summit|MA|25|Franklin|011|424353N|0724523W|42.7314721|-72.7564828|||||533|1749|Heath|02/24/1974|
608247|Taggard Hill|Summit|MA|25|Franklin|011|424035N|0724053W|42.6764729|-72.6814806|||||357|1171|Colrain|02/24/1974|
608253|Underwood Hill|Summit|MA|25|Franklin|011|424352N|0725013W|42.7311941|-72.8370406|||||579|1900|Heath|02/24/1974|
608256|Walnut Hill|Summit|MA|25|Franklin|011|423618N|0724728W|42.6050847|-72.7912047|||||362|1188|Ashfield|02/24/1974|
608263|Wilson Hill|Summit|MA|25|Franklin|011|424227N|0724438W|42.7075835|-72.7439822|||||450|1476|Colrain|02/24/1974|
608266|Abbott Hill|Summit|MA|25|Hampden|013|421725N|0725800W|42.2903661|-72.966767|||||435|1427|Chester|02/24/1974|
608268|Babb Hill|Summit|MA|25|Hampden|013|420722N|0725923W|42.1228696|-72.9898255|||||467|1532|West Granville|02/24/1974|
608272|Beech Hill|Summit|MA|25|Hampden|013|420815N|0725803W|42.1375916|-72.9676023|||||447|1467|Blandford|02/24/1974|
608273|Bemis Hill|Summit|MA|25|Hampden|013|421908N|0725506W|42.318977|-72.9184317|||||342|1122|Chester|02/24/1974|
608274|Birch Hill|Summit|MA|25|Hampden|013|420940N|0725335W|42.1612024|-72.8931546|||||407|1335|Blandford|02/24/1974|
608282|Burton Hill|Summit|MA|25|Hampshire|015|422000N|0725323W|42.3334213|-72.8898195|||||380|1247|Chester|02/24/1974|
608284|Castle Hill|Summit|MA|25|Hampshire|015|422135N|0725243W|42.3598099|-72.8787077|||||399|1309|Chester|02/24/1974|
608285|Cherry Tree Hill|Summit|MA|25|Hampden|013|421638N|0725458W|42.2773109|-72.9162099|||||369|1211|Chester|02/24/1974|
608288|Chestnut Hill|Summit|MA|25|Hampden|013|420552N|0725845W|42.0978703|-72.9792698|||||420|1378|West Granville|02/24/1974|
608293|Collins Hill|Summit|MA|25|Hampshire|015|421925N|0725903W|42.3236989|-72.9842672|||||454|1489|Chester|02/24/1974|
608297|Dug Hill|Summit|MA|25|Hampden|013|421225N|0725625W|42.2070344|-72.9403781|||||487|1598|Blandford|02/24/1974|
608303|Fays Hill|Summit|MA|25|Hampden|013|421727N|0725658W|42.2909217|-72.9495442|||||489|1604|Chester|02/24/1974|
608313|Goss Hill|Summit|MA|25|Hampden|013|421752N|0725303W|42.2978664|-72.8842641|||||391|1283|Chester|02/24/1974|
608315|Great Moose Hill|Summit|MA|25|Hampshire|015|421443N|0725330W|42.2453671|-72.8917649|||||360|1181|Blandford|02/24/1974|
608316|Green Hill|Summit|MA|25|Hampden|013|421350N|0725641W|42.230645|-72.9448225|||||456|1496|Blandford|02/24/1974|
608323|Holcomb Hill|Summit|MA|25|Hampden|013|421928N|0725726W|42.3245323|-72.9573219|||||525|1722|Chester|02/24/1974|
608329|Liberty Hill|Summit|MA|25|Hampden|013|420522N|0725538W|42.0895373|-72.9273233|||||444|1457|West Granville|02/24/1974|
608330|Little Canada Hill|Summit|MA|25|Hampden|013|421853N|0725316W|42.3148105|-72.8878751|||||408|1339|Chester|02/24/1974|
608332|Little Moose Hill|Summit|MA|25|Hampden|013|421522N|0725333W|42.2562002|-72.8925983|||||367|1204|Chester|02/24/1974|
608349|Prospect Hill|Summit|MA|25|Hampden|013|420412N|0725545W|42.0700934|-72.929268|||||424|1391|West Granville|02/24/1974|
608350|Pudding Hill|Summit|MA|25|Hampden|013|420905N|0725618W|42.1514803|-72.9384343|||||374|1227|Blandford|02/24/1974|
608356|Round Top Hill|Summit|MA|25|Hampden|013|421520N|0725910W|42.2556443|-72.9862126|||||537|1762|Chester|02/24/1974|
608361|Smith Hill|Summit|MA|25|Hampden|013|422000N|0725523W|42.3334212|-72.9231539|||||367|1204|Chester|02/24/1974|
608364|Sunset Hill|Summit|MA|25|Hampden|013|421035N|0725518W|42.1764797|-72.9217667|||||446|1463|Blandford|02/24/1974|
608367|Tarrot Hill|Summit|MA|25|Hampden|013|421024N|0725327W|42.1734243|-72.8909322|||||383|1257|Blandford|02/24/1974|
608369|Tillotson Hill|Summit|MA|25|Hampden|013|420905N|0725421W|42.1514804|-72.905933|||||373|1224|Blandford|02/24/1974|
608373|Walnut Hill|Summit|MA|25|Hampden|013|421130N|0725943W|42.1917568|-72.9953803|||||505|1657|Blandford|02/24/1974|
608383|White Rock Hill|Summit|MA|25|Hampshire|015|422032N|0725423W|42.3423101|-72.9064866|||||363|1191|Chester|02/24/1974|
608391|Bascom Hill|Summit|MA|25|Hampshire|015|422139N|0724608W|42.3609214|-72.7689818|||||375|1230|Westhampton|02/24/1974|
608397|Bofat Hill|Summit|MA|25|Hampshire|015|422202N|0724756W|42.3673101|-72.7989828|||||435|1427|Westhampton|02/24/1974|
608401|Breakneck Hill|Summit|MA|25|Hampshire|015|421550N|0724845W|42.2639782|-72.8125954|||||372|1220|Westhampton|02/24/1974|
608403|Bryant Hill|Summit|MA|25|Hampshire|015|422208N|0725033W|42.3689766|-72.8425954|||||407|1335|Westhampton|02/24/1974|02/05/2015
608405|Bush Hill|Summit|MA|25|Hampden|013|420608N|0724728W|42.1023154|-72.7912065|||||108|354|Southwick|02/24/1974|
608413|Cub Hill|Summit|MA|25|Hampshire|015|421739N|0724750W|42.2942557|-72.7973168|||||422|1384|Westhampton|02/24/1974|
608415|Deer Hill|Summit|MA|25|Hampshire|015|421525N|0725050W|42.2570337|-72.8473189|||||338|1109|Westhampton|02/24/1974|
608420|Dry Hill|Summit|MA|25|Hampshire|015|421958N|0724813W|42.3328662|-72.8037056|||||455|1493|Westhampton|02/24/1974|
608422|Fisher Hill|Summit|MA|25|Hampshire|015|421639N|0724835W|42.2775891|-72.8098174|||||400|1312|Westhampton|02/24/1974|
608423|Flat Hill|Summit|MA|25|Hampshire|015|421245N|0724523W|42.2125907|-72.7564825|||||136|446|Woronoco|02/24/1974|
608435|Holiday Hill|Summit|MA|25|Hampden|013|421239N|0725216W|42.2109235|-72.871209|||||367|1204|Woronoco|02/24/1974|
608438|Horse Hill|Summit|MA|25|Hampshire|015|421545N|0725013W|42.2625892|-72.8370407|||||318|1043|Westhampton|02/24/1974|
608452|Millers Hill|Summit|MA|25|Hampden|013|420155N|0724613W|42.0320395|-72.7703725|||||109|358|Southwick|02/24/1974|
608462|Norwich Hill|Summit|MA|25|Hampshire|015|421640N|0725038W|42.2778668|-72.8439852|||||361|1184|Westhampton|02/24/1974|
608464|Old Wolf Hill|Summit|MA|25|Hampshire|015|422200N|0724513W|42.3667547|-72.7537036|||||370|1214|Westhampton|02/24/1974|
608475|Red Oak Hill|Summit|MA|25|Hampshire|015|421610N|0724713W|42.2695338|-72.7870389|||||293|961|Westhampton|02/24/1974|
608479|Round Hill|Summit|MA|25|Hampden|013|420442N|0724505W|42.0784273|-72.7514826|||||105|344|Southwick|02/24/1974|
608502|Spruce Hill|Summit|MA|25|Hampshire|015|421825N|0724800W|42.3070332|-72.8000946|||||438|1437|Westhampton|02/24/1974|
608504|Stony Hill|Summit|MA|25|Hampden|013|420523N|0724613W|42.0898158|-72.7703723|||||91|299|Southwick|02/24/1974|
608512|Tob Hill|Summit|MA|25|Hampshire|015|421850N|0724658W|42.3139776|-72.7828716|||||373|1224|Westhampton|02/24/1974|
608519|Walnut Hill|Summit|MA|25|Hampshire|015|422033N|0725218W|42.342588|-72.8717632|||||419|1375|Westhampton|02/24/1974|
608528|Wolf Hill|Summit|MA|25|Hampshire|015|421300N|0724608W|42.2167572|-72.7689829|||||205|673|Woronoco|02/24/1974|
608533|Abbott Hill|Summit|MA|25|Franklin|011|422824N|0724521W|42.4734197|-72.7559249|||||453|1486|Goshen|02/24/1974|
608536|Badger Hill|Summit|MA|25|Franklin|011|423139N|0724408W|42.5275858|-72.7356468|||||355|1165|Shelburne Falls|02/24/1974|
608540|Battlecock Hill|Summit|MA|25|Hampshire|015|422303N|0724623W|42.3842544|-72.7731485|||||442|1450|Goshen|02/24/1974|
608543|Bellows Hill|Summit|MA|25|Franklin|011|423518N|0723935W|42.5884187|-72.6598128|||||292|958|Shelburne Falls|02/24/1974|
608545|Brier Hill|Summit|MA|25|Franklin|011|422930N|0724742W|42.4917528|-72.7950927|||||529|1736|Goshen|02/24/1974|
608546|Brimstone Hill|Summit|MA|25|Franklin|011|423506N|0723953W|42.5850854|-72.6648128|||||252|827|Shelburne Falls|02/24/1974|
608547|Bull Hill|Summit|MA|25|Franklin|011|422643N|0723853W|42.4453655|-72.6481453|||||183|600|Williamsburg|02/24/1974|
608549|Burnell Hill|Summit|MA|25|Hampshire|015|422835N|0725200W|42.476475|-72.8667616|||||442|1450|Goshen|02/24/1974|
608550|Carey Hill|Summit|MA|25|Hampshire|015|422515N|0724343W|42.4209207|-72.7287026|||||350|1148|Williamsburg|02/24/1974|
608551|Catlin Lot Hill|Summit|MA|25|Franklin|011|423158N|0724240W|42.5328637|-72.711202|||||321|1053|Shelburne Falls|02/24/1974|
608563|Cricket Hill|Summit|MA|25|Franklin|011|423003N|0724233W|42.5009196|-72.7092572|||||298|978|Shelburne Falls|02/24/1974|
608564|Cricket Hill|Summit|MA|25|Franklin|011|422835N|0724235W|42.4764756|-72.7098129|||||379|1243|Williamsburg|02/24/1974|
608567|Davis Hill|Summit|MA|25|Hampshire|015|422323N|0724158W|42.3898103|-72.6995355|||||258|846|Williamsburg|02/24/1974|
608570|Dragon Hill|Summit|MA|25|Franklin|011|423520N|0724043W|42.5889742|-72.678702|||||245|804|Shelburne Falls|02/24/1974|
608573|Dry Hill|Summit|MA|25|Hampshire|015|422645N|0724220W|42.4459205|-72.7056464|||||396|1299|Williamsburg|02/24/1974|
608575|East Hill|Summit|MA|25|Franklin|011|423712N|0724056W|42.6200848|-72.6823135|||||346|1135|Shelburne Falls|02/24/1974|
608578|Field Hill|Summit|MA|25|Franklin|011|422920N|0724138W|42.4889755|-72.6939792|||||339|1112|Williamsburg|02/24/1974|
608579|Fisher Hill|Summit|MA|25|Franklin|011|422937N|0724126W|42.4936977|-72.6906458|||||334|1096|Williamsburg|02/24/1974|
608584|Grass Hill|Summit|MA|25|Franklin|011|422435N|0724128W|42.4098101|-72.6912019|||||250|820|Williamsburg|02/24/1974|
608609|Luce Hill|Summit|MA|25|Hampshire|015|422424N|0725203W|42.4067538|-72.8675958|||||356|1168|Goshen|02/24/1974|
608612|Merritts Hill|Summit|MA|25|Hampshire|015|422612N|0724558W|42.4367536|-72.7662034|||||409|1342|Goshen|02/24/1974|
608616|Mollison Hill|Summit|MA|25|Hampshire|015|422709N|0724836W|42.4525866|-72.8100935|||||489|1604|Goshen|02/24/1974|
608617|Moore Hill|Summit|MA|25|Hampshire|015|422753N|0724701W|42.4648087|-72.7837037|||||517|1696|Goshen|02/24/1974|
608619|Nash Hill|Summit|MA|25|Hampshire|015|422509N|0724250W|42.4192542|-72.71398|||||275|902|Williamsburg|02/24/1974|
608621|Norton Hill|Summit|MA|25|Franklin|011|422855N|0724105W|42.4820312|-72.6848125|||||286|938|Williamsburg|02/24/1974|
608626|Oak Hill|Summit|MA|25|Hampshire|015|422457N|0725138W|42.4159203|-72.860651|||||436|1430|Goshen|02/24/1974|
608628|O'Neil Hill|Summit|MA|25|Hampshire|015|422400N|0724306W|42.4000878|-72.7184247|||||237|778|Williamsburg|02/24/1974|
608630|Paddy Hill|Summit|MA|25|Franklin|011|422902N|0724948W|42.483975|-72.8300938|||||451|1480|Goshen|02/24/1974|
608633|Petticoat Hill|Summit|MA|25|Hampshire|015|422253N|0724441W|42.3814768|-72.7448143|||||360|1181|Williamsburg|02/24/1974|
